bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,price,age_on_sale,renovated,high_value
4,2.5,2800,5000,2.0,0,0,3,9,2800,0,98038,375000,8,0,0
3,2.75,3240,7200,1.0,0,2,3,8,1620,1620,98118,902000,54,0,1
2,1.5,1480,7276,1.0,0,0,4,6,940,540,98056,269500,36,0,0
3,1.0,1700,4750,1.5,0,0,4,6,1200,500,98117,570000,106,0,0
2,1.0,1240,7590,1.0,0,0,4,7,1040,200,98133,359950,75,0,0
4,3.5,3720,8301,2.0,0,0,3,10,2880,840,98004,1450000,7,0,1
3,2.5,1910,3427,2.0,0,0,3,8,1910,0,98052,615000,13,0,0
4,2.0,2120,8701,1.5,0,0,4,7,2120,0,98198,250000,54,0,0
4,2.5,3020,6788,2.0,0,0,3,7,3020,0,98065,530000,12,0,0
3,2.0,2250,222156,1.0,0,0,3,7,2250,0,98065,474950,28,0,0
4,2.0,1650,6480,2.0,0,0,5,7,1650,0,98125,490000,68,0,0
2,1.5,880,1157,2.0,0,0,3,7,880,0,98126,210000,7,0,0
3,1.0,1860,9225,1.0,0,0,3,7,1860,0,98198,265500,57,0,0
5,3.25,3840,4800,3.0,0,3,3,10,2750,1090,98144,1460000,6,0,1
4,2.25,2192,12128,2.0,0,0,3,8,2192,0,98030,310000,8,0,0
3,2.5,1590,4108,2.0,0,0,3,7,1590,0,98056,324500,12,0,0
4,4.75,3700,11000,1.0,0,0,4,7,1840,1860,98028,599000,52,0,0
4,2.5,3670,9958,2.0,0,0,3,10,3670,0,98058,525000,9,0,0
3,1.0,1630,10304,1.0,0,0,5,7,1630,0,98155,400000,61,0,0
3,3.0,4230,54977,2.0,0,3,3,9,3780,450,98166,887500,63,1,1
2,1.0,1060,3325,1.5,0,0,4,6,770,290,98115,344000,82,0,0
3,2.5,2700,7434,2.0,0,0,3,9,2700,0,98072,525000,23,0,0
3,2.25,2110,8000,2.0,0,0,3,8,2110,0,98034,385000,39,0,0
4,2.5,3720,8633,2.0,0,0,3,10,3720,0,98074,820000,15,0,1
4,3.5,3440,5000,2.0,0,0,3,11,2560,880,98199,1310000,9,0,1
4,2.25,2420,59800,1.0,0,0,4,8,1350,1070,98074,549000,29,0,0
3,1.0,1090,6771,1.5,0,0,3,7,1090,0,98106,180000,86,0,0
4,2.5,2910,5776,2.0,0,2,3,8,2910,0,98065,589000,16,0,0
3,1.0,1050,5518,1.0,0,0,3,7,1050,0,98118,350000,67,0,0
3,2.0,1610,7575,1.0,0,0,4,7,1110,500,98003,197400,50,0,0
3,2.5,1760,6477,2.0,0,0,4,8,1760,0,98030,267000,28,0,0
3,1.5,1540,20281,1.0,0,0,3,7,1540,0,98075,480000,37,0,0
4,2.5,2580,9450,1.0,0,0,4,8,1660,920,98125,650000,55,0,1
2,1.0,1370,5000,1.5,0,0,3,7,1370,0,98107,600000,110,0,0
2,1.75,1440,6265,1.0,0,0,3,8,1440,0,98053,490000,10,0,0
3,1.0,1410,7700,1.0,0,0,3,7,980,430,98058,225000,52,0,0
3,2.25,1980,10115,1.0,0,0,3,8,1980,0,98005,640000,55,0,0
3,3.5,2440,3427,2.0,0,0,3,7,1990,450,98005,710000,14,0,1
3,2.0,1350,11805,1.0,0,0,3,7,1350,0,98019,325000,28,0,0
3,3.25,3130,28001,1.0,0,0,3,9,2210,920,98072,595000,29,0,0
3,1.0,880,7004,1.0,0,0,3,5,880,0,98002,128750,64,0,0
3,2.25,1920,7300,1.0,0,0,3,7,1240,680,98008,465000,53,0,0
4,1.75,2700,7625,1.0,0,0,4,8,1450,1250,98115,710000,77,0,1
4,2.75,1670,6000,1.0,0,0,5,7,840,830,98136,605000,98,0,0
4,2.5,3470,20445,2.0,0,0,4,10,3470,0,98040,994000,51,0,1
3,2.25,1820,7326,2.0,0,0,3,8,1820,0,98034,489950,31,0,0
3,1.5,1310,8160,1.0,0,0,3,7,1310,0,98133,365000,64,0,0
3,2.0,1790,7212,1.0,0,0,4,8,1790,0,98042,359950,17,0,0
4,2.5,2460,4774,2.0,0,0,3,8,2460,0,98059,495000,8,0,0
3,1.5,1060,9039,1.0,0,0,3,7,1060,0,98058,255000,41,1,0
3,1.75,1340,10276,1.0,0,0,4,7,1340,0,98034,330000,53,0,0
3,1.75,1480,8394,1.0,0,0,4,8,1480,0,98052,450000,43,0,0
4,2.5,3500,11306,2.0,0,2,3,9,3500,0,98065,655000,10,0,1
4,2.75,2910,16362,1.0,0,2,4,9,2120,790,98003,485000,46,0,0
4,1.75,1940,15909,1.0,0,0,3,8,970,970,98072,375000,40,0,0
4,2.5,2280,4534,2.0,0,0,3,8,2280,0,98075,570000,11,0,0
3,2.25,1190,1022,3.0,0,0,3,8,1190,0,98103,350000,17,0,0
3,1.0,1260,6000,1.0,0,3,3,7,1260,0,98146,550000,64,0,0
5,2.0,2270,8652,1.0,0,0,3,7,1150,1120,98052,513000,49,0,0
4,2.25,1990,7320,1.0,0,0,4,7,1030,960,98126,450000,49,0,0
4,1.75,1500,1856,1.0,0,0,5,7,750,750,98144,432500,114,0,0
5,2.75,2060,329903,1.5,0,3,5,7,2060,0,98022,432000,26,0,0
3,2.25,1950,8892,2.0,0,0,3,8,1950,0,98052,480000,32,0,0
3,1.75,1790,6980,1.0,0,0,3,7,1330,460,98034,402200,34,0,0
3,1.0,1520,10227,1.0,0,0,4,6,1520,0,98004,650000,64,0,1
4,2.5,3240,13044,2.0,0,0,4,9,3240,0,98040,1200000,31,0,1
3,2.0,2440,13250,1.0,0,0,4,8,1440,1000,98030,312000,37,0,0
4,2.0,2220,5821,1.5,0,0,4,7,1380,840,98116,610000,99,0,0
5,1.75,2640,7722,1.5,0,0,4,7,1650,990,98117,823000,100,0,1
4,1.75,1450,3750,1.0,0,0,4,7,950,500,98105,471000,89,0,0
3,2.25,1550,5511,2.0,0,0,3,8,1550,0,98033,481015,27,0,0
5,4.5,6200,23373,3.0,0,1,4,11,5050,1150,98040,1960000,26,0,1
4,3.25,2810,11250,1.0,0,0,3,8,1680,1130,98052,624000,34,0,0
4,2.5,2080,7966,1.0,0,0,3,7,1200,880,98011,480000,45,0,0
3,1.5,1370,8671,1.0,0,0,3,7,1370,0,98004,815000,59,0,1
4,2.25,2920,20400,1.0,0,0,4,11,2920,0,98004,1650000,48,0,1
3,1.0,1000,18513,1.0,0,0,3,6,1000,0,98146,180000,74,0,0
2,1.75,1210,9750,1.0,0,0,3,7,1210,0,98038,156601,31,0,0
4,2.5,2790,4650,2.0,0,0,3,8,2790,0,98038,374950,10,0,0
2,1.5,1660,4680,1.0,0,0,5,6,830,830,98146,368000,106,0,0
3,2.0,1650,3952,2.0,0,0,3,7,1650,0,98103,550000,64,0,0
3,1.75,1300,6318,1.0,0,0,3,7,1300,0,98001,198000,34,0,0
3,1.75,1090,7200,1.0,0,0,3,7,1090,0,98034,345000,46,0,0
5,2.5,2660,6572,1.0,0,0,5,9,1960,700,98039,1710000,56,0,1
3,1.0,940,10890,1.0,0,0,4,5,940,0,98001,185900,106,0,0
3,2.75,2750,18029,1.0,0,2,5,9,1810,940,98006,950000,36,0,1
4,4.5,3850,13551,2.0,0,2,3,10,3000,850,98006,995000,16,0,1
2,1.0,860,8250,1.0,0,0,3,7,860,0,98133,345000,74,0,0
4,2.75,2070,10125,1.0,0,0,3,7,1390,680,98040,741000,52,0,1
2,2.25,2290,9772,1.0,0,0,3,8,2290,0,98053,737000,7,0,1
4,2.5,2340,6420,1.0,0,2,3,8,1590,750,98177,668750,50,0,1
3,1.75,2680,8625,1.0,0,0,5,8,1590,1090,98027,575000,40,0,0
4,2.0,1710,5440,1.0,0,0,5,8,1030,680,98042,280000,38,0,0
3,1.5,1800,10050,1.0,0,0,3,7,1800,0,98008,583000,59,0,0
3,2.25,1510,9600,1.0,0,0,1,7,1090,420,98028,196000,49,0,0
3,2.5,1700,7496,2.0,0,0,3,8,1700,0,98055,349950,20,0,0
4,1.0,1350,3333,1.5,0,0,3,7,1350,0,98107,429000,102,0,0
5,2.5,2140,10320,1.0,0,0,4,7,1330,810,98031,270000,48,0,0
6,4.0,2700,7416,1.0,0,0,3,7,1350,1350,98108,385000,45,0,0
1,1.0,920,5000,1.0,0,3,4,7,920,0,98103,535000,108,0,0
3,1.75,1500,10269,1.0,0,0,3,7,1030,470,98133,352500,57,0,0
3,1.75,1510,5200,1.0,0,0,4,7,860,650,98117,624000,93,0,0
5,1.5,1980,7958,1.5,0,0,3,7,1980,0,98058,215000,52,0,0
4,3.0,4500,21780,2.0,0,2,3,9,3040,1460,98040,870000,34,0,1
4,2.5,3220,8256,2.0,0,0,3,8,2610,610,98059,440000,8,0,0
2,1.5,1140,1149,2.0,0,0,3,7,940,200,98122,518000,14,0,0
3,2.25,1490,7589,2.0,0,0,3,7,1490,0,98038,259500,22,0,0
4,3.25,4360,91158,1.0,0,0,3,10,3360,1000,98053,795127,21,0,1
3,1.0,960,9000,1.0,0,0,4,7,960,0,98006,290000,59,0,0
4,3.0,2253,7700,2.0,0,0,3,7,2253,0,98198,385000,58,1,0
2,1.0,770,6542,1.0,0,0,3,6,770,0,98155,259950,66,0,0
2,2.5,1310,2915,2.0,0,0,3,8,1310,0,98059,330000,16,0,0
3,1.0,980,7480,1.0,0,0,3,6,830,150,98106,280000,66,0,0
4,2.5,1820,20011,2.0,0,0,3,8,1820,0,98075,595000,27,0,0
4,3.75,3980,7828,2.0,0,0,3,10,3980,0,98074,925900,13,0,1
3,2.25,3010,9600,2.0,0,0,3,8,2410,600,98028,499000,36,0,0
4,2.5,1830,7762,2.0,0,0,3,8,1830,0,98003,325000,22,0,0
5,2.5,2550,20875,1.0,0,0,4,9,1610,940,98004,895000,61,0,1
2,1.0,800,8960,1.0,0,0,4,6,800,0,98058,162248,71,0,0
3,2.25,2890,21480,2.0,0,4,3,8,1790,1100,98146,1070000,73,1,1
3,1.5,1810,5080,1.0,0,0,3,7,1030,780,98115,430000,56,0,0
3,1.5,1810,5080,1.0,0,0,3,7,1030,780,98115,615500,57,0,0
3,1.0,940,5650,1.0,0,0,3,6,940,0,98118,260000,66,0,0
4,2.0,1810,42981,1.0,0,0,4,7,1810,0,98024,295000,41,0,0
3,1.75,2550,6117,2.0,0,0,3,9,1650,900,98122,1190000,63,1,1
4,2.5,2370,2971,2.0,0,2,3,9,2080,290,98034,749950,6,0,1
6,1.0,1370,5080,1.5,0,0,3,6,1120,250,98106,175000,83,0,0
6,1.0,1370,5080,1.5,0,0,3,6,1120,250,98106,415000,84,0,0
3,1.0,1200,8316,1.0,0,0,4,6,1200,0,98002,190000,61,0,0
3,1.75,2100,3264,1.5,0,0,5,7,1350,750,98107,625000,103,0,0
3,2.25,2020,21010,2.0,0,0,3,7,2020,0,98014,420000,19,0,0
4,1.5,1570,9210,1.0,0,2,3,7,1400,170,98030,339900,50,0,0
2,1.0,1140,23030,1.0,0,0,3,8,1140,0,98028,160000,35,0,0
4,2.5,1830,5331,2.0,0,0,3,7,1830,0,98038,353000,12,0,0
3,2.0,1010,14183,1.0,0,0,3,8,1010,0,98074,390000,33,0,0
4,2.5,1770,9858,1.0,0,2,3,8,1770,0,98155,675000,44,0,1
3,2.5,2120,3757,2.0,0,0,3,7,2120,0,98059,400000,9,0,0
4,3.5,3190,5040,2.0,0,3,3,10,2160,1030,98144,1340000,11,0,1
4,2.5,2780,11904,1.0,0,1,5,8,1730,1050,98004,1650000,64,0,1
5,3.0,3350,9450,2.0,0,0,5,8,2180,1170,98103,1000000,102,1,1
5,3.5,3450,28324,1.0,0,0,5,8,2350,1100,98033,850000,42,0,1
3,1.5,1060,6954,1.0,0,0,4,6,1060,0,98106,275000,31,0,0
3,2.5,1670,2589,2.0,0,0,3,8,1670,0,98027,450000,14,0,0
4,1.75,2251,12731,1.0,0,1,4,8,1390,861,98003,305000,57,0,0
3,2.5,1770,3744,1.5,0,0,3,7,1270,500,98117,643002,85,0,0
2,1.75,1510,4500,1.0,0,0,3,8,1510,0,98052,468000,37,0,0
4,2.5,1770,5000,2.0,0,0,3,7,1770,0,98038,324950,11,0,0
3,2.0,1260,7346,1.0,0,0,3,7,1260,0,98031,290000,28,0,0
3,2.0,1710,10959,1.0,0,0,4,7,1030,680,98033,488500,34,0,0
3,1.75,2290,8234,1.0,0,0,4,7,1250,1040,98133,367950,64,0,0
2,1.0,790,6555,1.0,0,0,2,6,790,0,98146,285000,59,0,0
3,2.75,1820,52889,2.0,0,0,3,8,1820,0,98070,417000,24,0,0
4,2.5,3180,31931,1.0,0,0,4,10,2390,790,98007,1120000,36,0,1
4,4.0,5280,17677,2.0,0,3,3,11,3220,2060,98040,1550000,37,0,1
3,2.5,3240,33151,2.0,0,2,3,10,3240,0,98023,604000,19,0,0
3,2.5,2390,8102,2.0,0,0,4,8,2390,0,98058,380000,29,0,0
4,2.5,2500,5264,2.0,0,0,3,7,2500,0,98038,336500,11,0,0
4,2.0,2290,6000,1.5,0,3,5,7,2290,0,98115,685000,115,0,1
5,6.0,7440,21540,2.0,0,0,3,12,5550,1890,98006,4210000,12,0,1
3,1.0,1600,16868,1.0,0,1,3,7,990,610,98040,670000,68,0,1
2,1.0,1120,2000,1.5,0,0,3,7,1120,0,98109,524000,104,0,0
3,1.0,1340,10260,1.0,0,0,3,7,1340,0,98003,172000,46,0,0
6,2.0,1670,3000,1.0,0,0,5,7,900,770,98105,680000,103,0,1
4,3.0,2830,213879,2.0,0,0,4,8,2830,0,98092,549900,27,0,0
4,2.75,2700,49428,1.0,0,0,4,9,2700,0,98042,357000,26,0,0
3,1.5,910,5120,1.0,0,0,3,6,910,0,98106,107000,41,0,0
3,1.5,910,5120,1.0,0,0,3,6,910,0,98106,232900,41,0,0
4,3.5,2370,3302,2.0,0,0,3,8,1610,760,98103,800000,89,1,1
2,1.5,880,1498,2.0,0,0,3,7,880,0,98133,248500,16,0,0
3,2.5,2050,6420,1.0,0,3,3,8,1730,320,98116,670000,58,0,1
3,1.75,1180,21275,1.0,0,0,4,6,1180,0,98038,207000,57,0,0
3,1.0,1070,8250,1.0,0,0,3,7,1070,0,98092,164000,53,0,0
2,1.0,1380,1800,2.0,0,0,3,7,1080,300,98119,570500,61,0,0
3,2.25,2680,9162,1.0,0,0,3,8,1570,1110,98027,599990,36,0,0
5,1.75,2100,9599,1.0,0,0,3,7,1060,1040,98034,395000,53,0,0
4,3.75,4133,361548,2.0,0,0,3,11,4133,0,98019,979500,14,0,1
3,1.0,920,5546,1.0,0,0,2,6,920,0,98125,207000,86,0,0
3,1.0,920,5546,1.0,0,0,2,6,920,0,98125,237000,87,0,0
2,1.0,1750,60872,1.0,0,0,4,7,1180,570,98075,650100,42,0,1
4,2.5,1950,7350,1.0,0,0,3,7,1150,800,98052,385000,51,0,0
2,1.75,1660,11437,2.0,0,0,3,7,1660,0,98146,335000,56,1,0
4,1.5,2670,10026,2.0,0,0,3,8,2670,0,98092,347000,18,0,0
3,1.0,980,8000,1.0,0,0,4,6,980,0,98198,204000,61,0,0
4,2.25,1780,10260,2.0,0,0,3,8,1780,0,98052,615000,44,0,0
3,2.25,2370,10890,2.0,0,0,4,7,2370,0,98004,943500,34,0,1
3,2.0,1640,7333,1.0,0,0,4,7,1020,620,98108,560000,74,0,0
4,2.5,2610,7254,1.0,0,0,2,8,1610,1000,98006,547500,40,0,0
4,1.75,2030,7210,1.0,0,0,3,7,1450,580,98059,359500,46,0,0
3,2.5,2590,35640,1.0,0,0,3,9,2590,0,98029,660000,28,0,1
3,1.75,1620,7540,1.0,0,0,3,7,1310,310,98038,258000,26,0,0
3,1.75,2040,22693,1.0,0,0,4,8,2040,0,98042,355000,34,0,0
2,1.0,810,4800,1.0,0,0,3,7,810,0,98126,253500,66,0,0
3,1.0,1270,8920,1.0,0,0,5,7,1270,0,98056,422500,46,0,0
2,2.0,1470,2052,1.5,0,0,3,7,1470,0,98003,239000,28,0,0
3,2.25,1720,8521,1.0,0,0,4,7,1140,580,98033,628000,31,0,0
2,2.5,1320,1957,1.0,0,0,3,8,660,660,98106,352000,11,0,0
3,2.25,1358,1196,3.0,0,0,3,7,1358,0,98133,311600,8,0,0
4,1.5,2070,7245,1.0,0,0,4,7,1060,1010,98001,235000,50,0,0
5,2.25,2910,9525,2.0,0,0,4,9,2910,0,98040,870000,46,0,1
4,1.5,1370,7904,1.0,0,0,3,7,900,470,98001,190848,45,0,0
4,1.75,2340,5080,1.0,0,0,5,7,1170,1170,98115,570000,90,0,0
4,4.0,2290,6250,1.5,0,0,5,7,1690,600,98116,661254,74,0,1
4,2.0,1650,5000,1.0,0,0,3,7,1650,0,98117,575000,59,0,0
2,0.75,650,5360,1.0,0,0,4,5,650,0,98133,230000,83,0,0
3,2.25,2300,9914,2.0,0,0,4,8,2300,0,98027,680000,35,0,1
1,1.0,620,8261,1.0,0,0,3,5,620,0,98106,148000,75,0,0
1,1.0,620,8261,1.0,0,0,3,5,620,0,98106,244900,75,0,0
3,1.0,1400,6600,1.0,0,0,3,6,1280,120,98168,214950,60,0,0
3,1.5,1800,6250,1.0,0,0,3,8,1420,380,98116,580000,67,0,0
3,1.5,1300,7885,1.0,0,0,3,7,1300,0,98055,263000,46,0,0
5,2.5,2360,11375,1.0,0,0,4,7,1180,1180,98178,317000,52,0,0
4,3.0,3320,13500,1.0,0,0,3,7,1750,1570,98059,302000,51,0,0
3,1.0,1480,6978,2.0,0,0,4,8,1480,0,98004,899000,65,1,1
3,2.5,2190,11394,1.0,0,0,3,8,1550,640,98199,1290000,58,0,1
3,3.25,3740,136915,2.5,0,0,3,11,3100,640,98166,710000,24,0,1
3,1.0,1360,9310,1.0,0,0,4,7,1020,340,98056,230000,34,0,0
3,1.0,1210,5200,1.0,0,0,3,6,1210,0,98126,430000,74,0,0
5,4.25,4610,13252,2.0,0,4,3,11,4610,0,98075,1170000,10,0,1
3,1.0,860,6380,1.5,0,0,4,7,860,0,98115,397000,87,0,0
3,2.5,2250,8300,2.0,0,0,3,8,2250,0,98125,595000,12,0,0
3,1.75,2030,10089,1.0,0,0,4,8,1330,700,98027,485000,39,0,0
5,2.5,3260,24300,1.5,0,1,4,8,2310,950,98155,755000,64,0,1
3,1.0,1840,8100,1.0,0,0,4,7,920,920,98166,185000,61,0,0
3,1.0,1840,8100,1.0,0,0,4,7,920,920,98166,340000,62,0,0
4,2.75,2000,5827,2.0,0,0,3,7,2000,0,98038,236000,17,0,0
4,2.5,2810,7549,2.0,0,0,3,9,2810,0,98072,550000,22,0,0
3,2.0,1780,5720,1.0,0,0,5,7,980,800,98103,680000,89,0,1
4,2.5,2540,8706,2.0,0,0,3,9,2540,0,98075,630000,18,0,0
3,2.0,2340,3477,1.0,0,1,5,7,1170,1170,98118,560000,43,0,0
3,2.0,1480,6600,1.0,0,2,3,7,740,740,98146,385000,71,0,0
3,2.25,1358,1141,3.0,0,0,3,7,1358,0,98133,280000,7,0,0
3,2.5,1750,7490,1.0,0,0,4,7,1180,570,98042,225000,35,0,0
4,1.75,1830,29110,2.0,0,0,3,8,1230,600,98040,610000,24,0,0
3,2.0,1170,6750,1.0,0,0,5,7,800,370,98115,592500,67,0,0
4,2.75,3170,7634,2.0,0,0,3,10,3170,0,98075,750000,22,0,1
4,1.0,1530,4875,2.0,0,0,3,7,1530,0,98042,164000,37,0,0
2,1.0,1100,8281,1.0,0,0,4,7,1100,0,98155,320000,67,0,0
4,2.5,2030,3974,2.0,0,0,3,8,2030,0,98029,544000,20,0,0
3,1.75,1870,7500,1.0,0,0,5,8,1320,550,98058,344950,36,0,0
3,2.5,3080,12476,2.0,0,0,3,10,3080,0,98038,539500,24,0,0
4,1.75,2480,60548,1.0,0,0,4,7,1600,880,98027,420000,47,0,0
2,1.0,910,22725,1.0,0,0,1,6,910,0,98155,305000,89,0,0
2,1.0,810,5100,1.0,0,0,3,6,810,0,98133,229000,59,0,0
5,3.5,3990,9938,2.0,0,0,3,11,3990,0,98059,1070000,13,0,1
3,2.25,1430,1383,3.0,0,0,3,8,1430,0,98103,397500,9,0,0
4,2.0,2190,8402,2.0,0,0,4,6,2190,0,98033,540000,87,0,0
4,2.5,2290,10186,2.0,0,0,3,8,2290,0,98008,650000,29,0,1
6,4.0,3020,13237,2.0,1,4,3,8,2840,180,98144,1900000,72,1,1
2,1.75,2260,280962,2.0,0,2,3,9,1890,370,98014,649000,9,0,0
5,2.0,2020,67953,1.5,0,0,4,7,1620,400,98178,287500,79,0,0
4,2.75,2620,4743,1.0,0,2,4,8,1310,1310,98117,815000,65,0,1
2,2.5,2830,8630,2.0,0,0,3,10,2830,0,98074,795000,13,0,1
3,1.75,1700,9840,1.0,0,0,4,8,1200,500,98027,502775,39,0,0
2,1.0,1110,6411,1.0,0,0,3,6,1110,0,98178,222900,71,0,0
4,3.0,2150,64694,1.0,0,0,3,8,1450,700,98023,399950,45,0,0
4,2.5,2650,13684,2.0,0,0,3,9,2650,0,98052,728000,20,0,1
5,3.5,3870,65556,2.0,0,0,3,10,3870,0,98053,850000,20,0,1
4,2.75,2530,17856,2.0,0,0,3,8,2530,0,98019,525000,16,0,0
3,1.0,1450,7850,1.5,0,0,5,7,1450,0,98055,257000,104,0,0
3,2.5,2200,3360,2.0,0,0,3,8,2200,0,98118,433500,5,0,0
4,1.75,1890,9623,1.0,0,0,4,7,1290,600,98001,314950,46,0,0
3,1.75,1530,14633,1.0,0,0,3,7,1100,430,98052,500000,37,0,0
3,1.5,1590,8911,1.0,0,0,3,7,1590,0,98028,300000,58,0,0
4,2.5,2690,18653,2.0,0,0,3,8,2690,0,98074,645000,29,0,0
3,1.0,990,10125,1.0,0,0,3,7,990,0,98042,222500,42,0,0
3,1.75,1300,8099,1.0,0,0,4,7,1080,220,98056,275000,38,0,0
3,1.5,1720,6570,1.5,0,0,4,8,1720,0,98118,498000,106,0,0
3,1.75,2080,75794,1.0,0,0,3,7,2080,0,98033,800000,56,0,1
3,2.5,1840,8234,2.0,0,0,3,8,1840,0,98003,297000,20,0,0
5,3.5,4010,6000,2.0,0,3,3,9,2560,1450,98178,625000,18,0,0
4,2.5,3560,6187,2.0,0,0,3,9,3560,0,98029,770000,11,0,1
3,2.25,1640,4635,1.5,0,0,3,8,1540,100,98115,517000,84,0,0
1,1.0,530,6350,1.0,0,0,5,5,530,0,98103,238000,73,0,0
3,1.0,1990,15375,1.0,0,0,3,7,1140,850,98168,234550,68,0,0
3,2.25,1690,7245,1.0,0,1,3,7,1160,530,98003,230500,41,0,0
5,2.5,2670,16777,1.5,0,0,4,7,1620,1050,98125,585000,94,0,0
4,1.75,1930,3876,1.5,0,0,5,7,1450,480,98105,733000,90,0,1
2,1.0,810,3880,1.0,0,0,3,7,810,0,98107,357950,62,0,0
3,1.75,1550,3680,1.0,0,0,3,7,1050,500,98117,530000,87,0,0
4,2.5,2640,10720,2.0,0,0,3,8,2640,0,98188,377500,15,0,0
4,2.5,2320,10046,2.0,0,0,3,7,2320,0,98065,475000,9,0,0
3,1.75,2170,73616,1.0,0,0,3,7,2170,0,98092,399000,7,0,0
3,2.0,2080,5750,1.0,0,0,5,7,1040,1040,98116,660000,88,0,1
5,2.25,2070,10488,1.0,0,0,4,7,1080,990,98008,400000,56,0,0
2,1.0,800,4850,1.0,0,0,4,7,800,0,98107,440000,70,0,0
4,2.25,2040,14383,1.0,0,0,4,8,1270,770,98042,366400,38,0,0
4,2.5,2830,10677,2.0,0,0,3,9,2830,0,98011,627250,22,0,0
3,1.75,1480,7560,1.0,0,0,3,6,1100,380,98117,375950,94,1,0
3,2.25,1810,6750,1.0,0,0,3,7,1280,530,98023,162000,37,0,0
3,2.75,1970,2600,2.5,0,0,3,8,1970,0,98103,780000,90,1,1
4,2.5,2650,4316,1.5,0,0,3,8,1520,1130,98116,705000,109,1,1
4,2.5,2820,15233,1.0,0,2,4,9,1820,1000,98003,450000,42,0,0
3,2.75,1400,7880,1.0,0,0,3,7,1000,400,98056,311000,33,0,0
3,2.5,1580,6065,2.0,0,0,3,8,1580,0,98029,485000,29,0,0
3,2.5,1800,11034,2.0,0,0,4,8,1800,0,98072,485000,27,0,0
5,3.75,3360,6000,2.0,0,0,3,8,2640,720,98118,725000,51,1,1
3,1.0,1510,17040,1.0,0,0,4,6,1510,0,98001,185000,39,0,0
4,4.25,4285,9345,2.0,0,0,3,10,4285,0,98004,1890000,1,0,1
3,2.25,1610,7423,2.0,0,0,4,7,1610,0,98042,260000,25,0,0
4,2.5,2470,5074,2.0,0,0,3,8,2470,0,98038,356000,11,0,0
3,1.0,1200,7220,1.0,0,0,3,6,1200,0,98030,225205,38,0,0
3,1.0,1260,8910,1.0,0,0,4,7,1260,0,98117,445000,65,0,0
2,1.0,920,4095,1.0,0,0,4,6,920,0,98118,356000,100,0,0
5,2.75,2540,8250,1.0,0,0,4,7,1440,1100,98040,760250,61,0,1
2,2.0,1870,5143,1.0,0,0,3,8,1870,0,98053,572000,10,0,0
3,2.25,3060,9950,1.5,0,2,4,9,1810,1250,98144,970000,84,0,1
4,2.5,1950,8628,2.0,0,0,3,8,1950,0,98038,348450,20,0,0
3,1.5,1730,40250,2.0,0,0,4,8,1730,0,98072,535500,31,0,0
5,2.5,2570,9600,1.0,0,2,3,8,1620,950,98125,710000,58,0,1
3,1.75,1490,9800,1.0,0,0,4,7,1140,350,98004,745000,67,0,1
4,2.5,2040,8265,2.0,0,0,3,7,2040,0,98146,355000,18,0,0
4,2.5,2690,5505,2.0,0,0,3,8,2690,0,98042,333000,11,0,0
3,2.5,1610,6000,2.0,0,0,4,7,1610,0,98038,282000,21,0,0
3,2.0,2520,5400,1.5,0,0,4,8,1410,1110,98119,840500,108,0,1
3,1.75,1550,8134,1.0,0,0,4,7,1550,0,98008,432000,56,0,0
3,1.0,1800,4800,1.0,0,2,4,9,900,900,98126,625000,87,0,0
3,1.0,1170,6134,1.0,0,0,4,7,1170,0,98168,209977,66,0,0
2,1.0,900,13531,1.0,0,0,3,6,900,0,98001,174000,35,0,0
4,2.0,2800,8540,1.0,0,0,4,8,1730,1070,98052,740000,38,0,1
3,1.75,1830,4500,1.5,0,0,4,7,1830,0,98115,518000,105,0,0
3,1.75,1380,3225,1.0,0,0,4,7,940,440,98103,539000,100,0,0
3,2.75,1990,9600,1.0,0,0,3,8,1530,460,98027,575000,37,0,0
2,1.75,1170,976,2.0,0,0,3,9,780,390,98102,530000,5,0,0
4,1.75,1400,54014,1.5,0,0,4,7,1400,0,98031,242025,79,0,0
4,2.5,2620,11200,1.0,0,0,4,8,1770,850,98004,1030000,53,0,1
3,1.0,880,7500,1.0,0,0,3,7,880,0,98198,230000,36,0,0
4,2.5,2260,7500,1.0,0,0,3,8,1460,800,98055,350000,50,0,0
3,1.0,1300,11520,1.0,0,0,3,6,1300,0,98033,595000,57,0,0
3,1.75,1450,6829,1.0,0,0,3,8,1450,0,98052,440000,31,0,0
3,1.0,1110,6000,1.0,0,0,3,7,1110,0,98109,550000,111,0,0
4,2.25,1890,5940,1.0,0,1,3,9,1470,420,98112,940000,51,0,1
3,1.5,1100,1751,2.0,0,0,3,8,940,160,98144,375000,7,0,0
2,1.5,1350,4592,1.0,0,0,3,7,1070,280,98199,567500,75,0,0
3,2.5,3020,50800,1.0,0,0,5,8,1510,1510,98029,735000,46,0,1
2,1.0,730,5200,1.0,0,0,3,6,730,0,98146,114000,86,0,0
2,1.0,1390,3600,1.0,0,0,4,7,1010,380,98119,608000,101,0,0
3,1.5,2710,47419,1.5,0,0,3,7,2170,540,98053,442500,34,0,0
4,2.0,1530,5250,1.0,0,0,3,7,1110,420,98133,381800,33,0,0
3,2.0,2170,3978,1.0,0,0,5,7,1340,830,98116,330000,95,0,0
2,1.0,790,2640,1.0,0,0,3,7,790,0,98034,90000,41,0,0
